@relation normalize2

@attribute 'feature1' numeric
@attribute 'feature2' numeric
@attribute 'feature3' numeric
@attribute 'feature4' numeric
@attribute 'feature5' numeric
@attribute 'feature6' numeric
@attribute 'feature7' numeric
@attribute 'feature8' numeric
@attribute 'feature9' numeric
@attribute 'feature10' numeric
@attribute 'feature11' numeric
@attribute 'feature12' numeric
@attribute 'feature13' numeric
@attribute 'class' {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@data
-0.924642,1.90896379948,-0.849467396736,-1.72826194763,1.83672595024,-0.372310400009,1.35231125355,5.7487206459,5.38385438919,-11.8221263885,-2.96587467194,-4.27876806259,6.63570451736,classical
0.151871,1.26911079884,-1.66545939445,-2.04865550995,-2.38369059563,-0.0971322134137,3.56317710876,-8.60603618622,-10.776714325,1.97457623482,-0.981374025345,-11.0609178543,1.22593796253,classical
0.16506,0.275887191296,-1.06479215622,-2.86412930489,-2.09409403801,0.569165945053,2.31925749779,-2.28461790085,-0.980902910233,-9.54076862335,-3.61560606956,-10.8526306152,2.94189763069,classical
-1.117213,1.33592760563,-0.720087051392,4.26383447647,4.14209508896,3.39257144928,3.30121350288,-5.77424478531,7.59287405014,2.08521127701,3.70624613762,1.58042788506,-11.9238080978,classical
-0.338257,0.460744976997,0.344759702682,-0.878112614155,1.23086619377,3.36317825317,6.21764659882,-0.819909930229,6.37660264969,-1.74071967602,-0.653336882591,-1.2555372715,7.46862030029,classical
-0.086918,-0.106759101152,-0.529331743717,-3.31939148903,-4.59975814819,-2.06988573074,1.59324085712,1.52459192276,11.8107833862,-4.28525495529,-2.53626513481,-0.624711513519,-0.506840825081,classical
0.114369,1.52574026585,-3.27338171005,-2.29430556297,-7.97519397736,0.217711746693,1.63678109646,0.287511229515,-7.16054439545,-5.39101648331,-8.63687419891,-10.5300064087,-2.42090559006,classical
0.169387,0.934798717499,-3.0911257267,-0.85898655653,10.2953605652,-6.74921607971,-22.8765735626,4.05717802048,14.0258150101,-32.554523468,-44.4388122559,-13.6133537292,-0.844886481762,classical
-1.153431,2.41861724854,1.75225555897,-2.1126832962,-0.251730889082,0.817071795464,12.2557659149,8.13061523438,4.01146507263,-6.85287714005,10.0961170197,-4.58176803589,5.44958782196,classical
0.279754,1.06340610981,-3.31569337845,-0.439079999924,4.17973947525,-10.2421503067,0.867805421352,6.64709615707,-7.81763076782,-23.6245555878,-2.05037593842,1.72341835499,-10.9183044434,classical
-0.69997,0.929676055908,-0.986705422401,-4.48807621002,-5.62685012817,-9.1251077652,-8.95722579956,8.70175075531,23.0205669403,8.45558452606,-8.83078479767,-16.8863334656,0.382330000401,classical
-0.622107,2.07285380363,-0.597635984421,-4.78114080429,-7.75884151459,-5.43125772476,13.2207727432,1.32937192917,-6.05458307266,-10.4486207962,7.16657066345,-8.60965442657,-7.67710113525,classical
-0.106951,1.24638128281,-2.98957657814,0.376078277826,-2.68548607826,0.479639649391,-2.50496697426,-1.62254357338,-3.19911599159,-8.47316360474,-1.54398536682,-6.10638046265,1.39701533318,classical
-0.070384,0.936221897602,-1.98814570904,-1.20821964741,-2.34305334091,0.612319409847,-2.92200565338,-3.33247184753,0.257004231215,-3.44553136826,-0.0640639215708,-3.30925440788,2.15919089317,classical
-0.391206,1.56618392467,-1.90558612347,-1.76282680035,-2.48373794556,0.535473704338,2.12583231926,-2.92405939102,2.20937943459,-3.89400148392,5.12901115417,-6.50569057465,-8.86645889282,classical
-0.617718,1.32297325134,-0.65286308527,-2.73964929581,1.04303956032,0.787433028221,-2.3993897438,-3.79573345184,-1.21105384827,-0.52223610878,10.6801214218,-5.97452306747,5.57526683807,classical
-1.162339,2.22468066216,7.21714782715,-0.43224978447,8.27163696289,4.29003047943,5.21292304993,-1.58961105347,9.53417205811,-4.70034742355,-5.3991985321,-19.7123184204,-5.81301832199,classical
-1.183671,1.62864375114,5.61060142517,-1.1751190424,3.0350151062,-0.47287106514,3.79535055161,-2.55214548111,0.761591792107,-16.2932262421,-6.05213165283,-15.2151460648,-6.21679544449,classical
-1.021548,2.45597863197,5.51454401016,-2.9486656189,1.89711844921,0.832957565784,3.66537904739,-3.11754846573,8.51377868652,-2.68114423752,1.52148711681,-21.9008274078,-20.3268356323,classical
-1.045608,2.46260237694,5.76010036469,-1.14001190662,7.1556892395,2.62835550308,5.13858127594,-4.93167448044,0.726176857948,-10.2019882202,-12.1067552567,-30.2083950043,-20.8650035858,classical
-1.045623,1.80238068104,5.06799268723,0.3676250875,4.01334905624,1.6553145647,1.93084871769,-5.83010196686,2.17189478874,-11.412156105,-4.54674768448,-18.0651245117,-7.4713549614,classical
-0.232749,1.66579806805,-2.81459164619,-2.22781229019,-7.22826910019,-3.05147218704,6.01945734024,-0.0730405002832,-5.78393602371,-10.5634794235,-13.3609514236,-11.3506937027,9.92207050323,classical
-0.481214,1.89903616905,-2.65748810768,-1.68052911758,-7.4677734375,-4.24225282669,2.77253055573,-4.76649093628,4.34577465057,-0.899314761162,-8.29740428925,-3.83179855347,8.03574466705,classical
-0.540428,1.57102262974,-1.76874434948,0.49524730444,-2.63634872437,-4.76391887665,-0.258563488722,-6.68519735336,-5.93573617935,-3.61587762833,-1.77779555321,-8.61019325256,-0.488832116127,classical
-0.353583,1.49963080883,-1.96196079254,2.26322650909,-0.303665846586,-2.94821858406,-4.04300689697,-8.80091381073,3.34886026382,4.24813365936,2.38919663429,-11.1750059128,-3.26822638512,classical
-0.728962,1.18876135349,-1.44632935524,2.19381117821,3.19884085655,-2.95877170563,-5.94859552383,-8.76096916199,0.642302930355,-9.4544916153,-17.2257118225,-21.6392993927,16.3301753998,classical
-0.479863,2.19571208954,-1.79447853565,0.503289222717,-3.37044382095,-3.37888741493,3.07660198212,-6.38649368286,-10.4945545197,-12.8904085159,-11.5010528564,-24.5270690918,-14.1498680115,classical
-0.57208,1.69008469582,-1.55472040176,2.72772574425,-0.0475249364972,-2.87915682793,-1.9967508316,-7.15702676773,3.78487944603,3.94694018364,7.03849601746,-10.6473255157,-2.89230465889,classical
-0.852532,1.7685918808,-1.95465087891,3.38009977341,2.67554593086,-3.05540394783,-0.808046758175,-8.5926322937,4.2960062027,0.76225489378,-10.6696395874,-17.2614936829,-10.6175985336,classical
-0.282595,1.63906466961,-2.30478048325,1.16136300564,-1.32572031021,-0.465266406536,3.75153160095,-4.31839418411,2.03694081306,-1.53078651428,-2.44616127014,-18.4938564301,-13.4940061569,classical
-1.284699,2.82539606094,0.656111240387,3.31192493439,0.747905492783,4.65167856216,-6.16508054733,-5.95268201828,-1.66480541229,-21.6729221344,-7.76634454727,-7.34504508972,6.55946826935,classical
-1.457203,2.85552620888,2.56277322769,4.78766918182,0.740154623985,4.614112854,0.00852025486529,-2.28260326385,4.96439886093,-17.0686759949,-7.74940633774,-22.2748527527,-6.0930018425,classical
-1.072225,3.08817648888,-0.326332658529,1.9565808773,-0.996105015278,1.12660872936,-10.6494998932,-6.62638187408,1.85988461971,-3.45186257362,11.5557518005,-1.95962631702,2.76667737961,classical
-1.55464,0.964988768101,0.739168584347,3.25474953651,4.26824855804,3.30923223495,7.5503988266,-4.66366624832,2.7825460434,-8.07930183411,2.55245995522,-13.4282875061,-4.08324193954,classical
-0.801347,1.81210303307,-1.146895051,-0.645978629589,5.40423202515,-2.12426972389,-0.180371716619,-3.7419116497,4.66960906982,-3.96523308754,7.78799009323,-0.58106303215,13.1499099731,classical
-0.342179,1.92612874508,-2.60212993622,0.700351297855,-4.45845365524,-1.15927839279,2.28182220459,-2.79284763336,-5.34053325653,-9.24877357483,6.74443340302,-5.22809839249,-2.24733042717,classical
-0.612534,3.06227898598,-0.923040807247,0.708073854446,0.48328846693,2.76614189148,0.545134365559,-1.57371366024,5.50090503693,-1.40805208683,7.88290548325,-11.8763437271,-9.14321517944,classical
-0.788094,2.62908315659,-2.19729471207,0.799050688744,0.856786191463,3.65661454201,-1.26203501225,1.4530018568,-4.20578289032,-6.69590854645,3.74423265457,-8.23583126068,5.19929456711,classical
-0.352483,1.69528079033,-2.49385356903,-0.763372540474,-6.7579202652,-1.66940534115,-1.36626172066,-1.50327062607,-2.79653048515,-9.49084281921,1.5564558506,-13.8004817963,-6.339199543,classical
-0.447084,1.62987005711,-1.78504741192,0.934457600117,-4.79634523392,2.07689929008,-1.51890349388,-1.96477174759,-9.98640918732,-13.8758516312,3.43080019951,-7.50218915939,-3.07497835159,classical
-0.869388,2.75048947334,-0.641569554806,0.762644886971,4.03481769562,3.14503097534,2.47462415695,-0.144728988409,-2.8094189167,-15.7633209229,13.3257131577,-15.3816862106,-4.30706262589,classical
-0.51873,1.85743319988,-2.59955716133,0.527904510498,-3.66952323914,2.46366524696,3.68623304367,1.13094127178,-2.39570331573,-6.58780288696,5.82573127747,-8.62018299103,1.61585605145,classical
-0.378294,-0.926027059555,-5.81232357025,-6.13769674301,-15.4322891235,-23.288646698,-41.2872505188,-22.6873016357,-13.3760223389,34.4214019775,45.4469642639,40.1443252563,-5.68700885773,classical
0.437128,-0.546759843826,-0.134833708405,-2.47289633751,4.05045700073,-3.97993421555,3.1748380661,-8.10347270966,1.16954684258,-4.47445058823,9.96694278717,9.1810760498,0.244744583964,country
0.469435,-0.83470261097,-0.632961392403,-2.89296293259,0.238619431853,-7.43337440491,-2.72707390785,-7.144343853,2.78854346275,-2.12004828453,-12.465877533,-2.75190854073,22.1041145325,country
0.086214,-0.355633914471,0.363417267799,-0.528456807137,6.52480697632,0.765645205975,9.10804653168,-0.348016381264,8.98513698578,4.79750728607,17.4967575073,11.0337972641,3.21367526054,country
0.299914,0.0900627225637,-1.41956806183,1.74726068974,8.84488391876,-7.35875368118,3.26109886169,-4.37192201614,-12.6641807556,-1.21553432941,-13.2566843033,-11.6863985062,18.7120933533,country
0.424758,-0.805814087391,0.0334606878459,-1.41583192348,-0.133265912533,-8.98487663269,-0.96309709549,-9.33358192444,2.84776568413,-2.88731336594,-0.847143888474,-2.96529221535,-9.90198612213,country
0.422853,-0.767069876194,-1.23356080055,-3.21345114708,3.53450989723,-6.95234727859,-7.15149259567,-7.3202290535,-3.34237551689,-4.34098339081,3.78076720238,4.83555316925,-1.73979377747,country
0.420256,-0.543464660645,-0.125287562609,-4.46956443787,9.21148872375,-5.36078500748,-11.6498403549,6.75699901581,-0.444564163685,-6.29747724533,5.4765162468,-6.58265352249,0.387522488832,country
0.434524,-0.825620293617,0.590654551983,-3.40364933014,2.39297246933,0.0689658671618,-2.01137447357,-4.16483926773,-1.23617231846,-1.56162631512,-7.87600708008,-14.6714696884,5.41388845444,country
0.463993,-0.45594060421,-0.330786496401,-2.96418070793,-1.0234900713,2.34700202942,-1.44332659245,-6.98360443115,3.36629223824,0.691385984421,-2.51138663292,2.90883994102,-8.45922374725,country
0.540129,-0.899305999279,-0.25617352128,-2.1687412262,4.25198936462,-6.1826467514,0.534733474255,-9.46356010437,-9.90888786316,-0.788504898548,11.2925071716,-2.03220963478,7.57247781754,country
-0.192602,0.458307385445,0.599031507969,3.82158064842,4.13477039337,-0.796542227268,3.29319381714,6.41063451767,-0.493205040693,-1.69103229046,-6.76730060577,-5.46655702591,14.6006937027,country
-0.157202,-0.298357605934,0.839067876339,-1.23296105862,4.95862483978,-10.9611663818,8.7874956131,-6.84350013733,0.892841398716,8.16406726837,-12.2501678467,5.4541258812,-18.1389160156,country
-0.020577,0.70350843668,0.920700967312,2.68285989761,5.41516113281,5.82204532623,-3.34492301941,0.387771308422,7.29999637604,-4.52990579605,-2.82810735703,-1.54791641235,-6.02869272232,country
0.057517,-0.308994174004,-0.129560276866,-3.30374312401,1.33158314228,-7.6003537178,7.50757837296,-7.58178377151,-0.807611882687,-3.27056503296,19.9841480255,2.65655875206,6.4940533638,country
0.045755,-0.354440003633,1.68752253056,-2.66672992706,0.274337887764,-3.72163677216,8.81910991669,-8.36719036102,14.1515645981,-3.99214339256,10.0105543137,2.34556794167,-6.18649196625,country
0.073312,0.148723453283,0.698080480099,2.46620416641,1.0496891737,0.847201108932,-13.8022146225,-1.53542864323,1.02902925014,13.9469690323,13.8403673172,-6.40193033218,-3.51098847389,country
-0.287348,1.10300171375,0.334476709366,10.249756813,5.19181776047,9.40919208527,-3.436814785,5.2280421257,-9.7328338623,-21.8363800049,13.2651968002,-23.0140991211,8.34150695801,country
-0.128548,0.850360274315,1.32584261894,2.12234210968,5.87445926666,-2.21160268784,1.78391206264,-2.09603357315,6.01963376999,-5.64604473114,3.64521193504,2.5737080574,15.5456962585,country
0.060731,0.299457520247,-1.56597757339,-5.16402053833,5.51693534851,-3.17424297333,7.07875728607,-2.78355002403,10.8293380737,-0.800150692463,4.54190826416,17.0153713226,-0.806905090809,country
-0.441141,1.80353665352,-1.4214861393,-0.347383499146,9.2885761261,-6.21795558929,9.63285064697,2.24969387054,3.00573635101,0.448183596134,-2.75598502159,3.49885940552,15.7969675064,country
-0.007107,-0.543322145939,2.64608764648,1.00444734097,-0.266301721334,5.00580835342,3.9150249958,8.36848068237,-0.311227679253,-4.2896194458,0.959321260452,3.67563843727,4.90620470047,country
-0.277924,1.75202584267,-1.21829712391,2.59612727165,8.38633441925,5.9654083252,6.13984441757,-0.812651515007,9.61704158783,-4.4026799202,2.42493510246,-3.64277625084,-6.24844264984,country
-0.178713,0.448757737875,-0.331573456526,4.47239494324,10.4992494583,-9.65247154236,5.61034917831,6.36740541458,-1.5904045105,3.06075286865,1.35295629501,-14.8217954636,-25.4406032562,country
-0.702969,0.472482025623,3.69905328751,-0.993887126446,12.2774124146,1.32627165318,1.28839278221,1.93586993217,12.7028465271,-4.01812171936,5.62676143646,6.66516637802,10.2067317963,country
-0.144096,0.688497662544,-0.38969117403,4.33765983582,7.68206548691,3.73248195648,0.568277001381,-1.80775427818,12.6011886597,2.3665137291,-24.6720733643,4.94877004623,-14.1055440903,country
-0.179859,0.551700472832,0.407780766487,0.400092452765,1.20117461681,5.65801382065,5.32910108566,1.38352119923,7.4077630043,-3.47981476784,12.69789505,6.73494148254,-13.7061929703,country
-0.217445,1.49894022942,-0.00433411030099,-0.841752707958,3.93678641319,-5.48881578445,4.09105205536,3.74159240723,7.38597011566,3.10524964333,-4.12769508362,0.555401980877,14.7667980194,country
0.126695,0.361161857843,-2.36090373993,1.13030195236,0.863085985184,-6.0509352684,7.15329360962,-6.28180742264,4.33996343613,-10.5441465378,2.24645328522,-0.340265005827,7.94483232498,country
-0.075388,0.987212717533,-0.852822542191,2.00233507156,6.42499732971,-1.73446929455,4.83316659927,-5.42821979523,-8.62568855286,6.16664457321,0.749783635139,-10.9858579636,22.4150886536,country
-0.10971,1.6445966959,-0.719607710838,2.73527789116,9.31565189362,-4.53660821915,-0.276188641787,1.92636585236,-3.01355075836,-22.3221607208,18.9464626312,-8.56343269348,-4.02220344543,country
-0.460096,0.902629852295,4.76106119156,3.15337395668,9.49720668793,10.440533638,11.7961273193,-0.804729640484,4.39367961884,-4.00021839142,-0.739916920662,2.46483635902,7.38173723221,country
0.066474,0.471670627594,-1.47824633121,1.87341010571,3.01205301285,-4.74245262146,1.18847286701,-7.93664360046,-7.49826669693,-5.43995094299,-13.0979003906,2.45897006989,-3.51697564125,country
-0.265979,0.04182119295,0.678811490536,3.31781482697,-4.35029935837,-3.51428151131,3.2483997345,2.94690108299,9.74302959442,9.1352596283,-1.391045928,2.88285684586,1.10968279839,country
0.083087,-0.198252812028,-0.283616423607,2.75319266319,-5.64528179169,-1.23449456692,1.48214161396,-8.66358375549,8.63253688812,3.42736339569,0.979920685291,-5.02027702332,0.650411128998,country
-0.05608,-0.0131082180887,-0.746590077877,-4.63213968277,2.95058655739,-5.52225637436,-5.45437145233,-4.18888044357,-0.58239543438,-11.8889045715,4.61031866074,-0.335627317429,13.3365907669,country
0.051169,0.0890655815601,-0.863380849361,-1.47664749622,11.8843307495,-15.2078886032,16.9852428436,4.04394245148,-13.7546977997,5.86522960663,0.212878018618,-17.5798892975,7.88587713242,country
-0.661512,0.20084425807,-0.940970003605,3.45878720284,2.42262101173,3.7477953434,5.82499980927,2.72041893005,9.97636985779,0.0202192515135,11.2919721603,8.42306423187,0.995822608471,country
-0.124118,0.251143544912,0.0747863203287,-2.70364117622,11.0104379654,0.959711909294,8.79737186432,-2.24731230736,-8.77436542511,1.77822577953,8.36020278931,-0.594599783421,-0.683936655521,country
0.087232,-0.410982728004,0.947752833366,-4.04241037369,-3.02156615257,-6.08451652527,-2.47497844696,0.63372027874,-4.35258102417,-4.26093149185,11.2613983154,-7.87401294708,-1.59390044212,country
0.196064,-1.36878323555,0.191382408142,1.16554999352,2.79486513138,-4.2320766449,-4.01623868942,-1.77762079239,7.23302936554,-10.2371530533,-4.97069644928,-1.91509747505,2.1641368866,country
0.129053,-0.0969846993685,-0.408572882414,1.05365860462,-0.0967403277755,-12.2439155579,-0.90429610014,-2.11881518364,7.32275629044,-1.90514981747,1.40278744698,-6.09545278549,18.2154426575,country
0.022825,-0.275389879942,0.473439365625,0.0740108191967,10.5210723877,-8.95969867706,12.833313942,4.0373711586,4.24540472031,-5.09182882309,0.620786190033,-8.21192741394,8.47551727295,country
0.114002,-0.292509436607,0.811411559582,-0.904004216194,2.94117283821,6.31244707108,9.34013938904,-5.61158800125,14.047504425,6.5937204361,-10.9657125473,-14.9794616699,6.79685497284,country
0.157136,-0.0024292843882,-1.79977190495,-4.52992963791,0.741164982319,1.23236739635,-3.27644681931,-4.36244249344,-2.9562869072,4.29204511642,-3.58399629593,-8.0391664505,14.0741157532,country
-0.039635,0.935226917267,-0.595917880535,-4.87426042557,3.94525098801,-2.95627903938,5.99388885498,4.35907649994,1.35790789127,-12.5227441788,6.29765367508,-18.8090782166,12.2297153473,country
0.29537,-0.236619144678,-0.829022526741,-1.52060329914,4.63955116272,-6.26112127304,1.03589618206,-8.94417762756,-0.385525465012,-4.7166519165,-13.0610637665,-3.65463066101,-15.9635591507,country
0.057666,0.308348149061,-3.04290151596,7.72881507874,-0.584732115269,1.6177303791,-2.78706598282,1.05985748768,-14.7972984314,-11.2481498718,19.296131134,-19.1504459381,9.4720582962,country
-0.001678,0.760175168514,-3.50913739204,3.35118150711,-6.28553962708,-5.87637472153,14.4503574371,-12.8199853897,20.2547836304,-0.832597732544,10.8331518173,18.2962627411,-12.6024436951,country
-0.011398,0.309815526009,1.25734388828,1.34064078331,6.03908348083,-9.79053878784,20.6731796265,-2.86434817314,4.59527254105,1.85290038586,-27.7795772552,-16.1026077271,17.744682312,country
0.097135,1.25723409653,-0.740808188915,0.615987598896,-1.69011592865,-5.00499248505,-9.54144382477,0.124813072383,-9.21132850647,-15.1794681549,3.7765519619,-11.2397842407,1.78475093842,country
0.03875,0.248021245003,0.870413064957,0.643438875675,-2.63901925087,-2.28481006622,0.277731448412,2.04885935783,-10.4697313309,2.75198125839,-9.26000595093,-7.40630912781,9.08550357819,country
-0.163405,0.489104896784,-0.221594184637,0.848413288593,6.29005098343,3.23315906525,0.760791540146,7.50306987762,-9.25769901276,9.47388839722,-2.97004008293,2.28988742828,6.72239208221,country
-0.413211,0.76140922308,1.77422201633,2.88713169098,-3.4892513752,-5.65653657913,4.64180994034,10.5784044266,-13.1942911148,4.22484111786,-10.3030605316,-1.11483383179,7.56533765793,country
0.237989,-0.325677484274,0.623468637466,1.56169462204,0.889775574207,0.74221932888,-0.972705721855,1.25603342056,-8.58883285522,0.0327803008258,-2.08079004288,6.48480796814,-7.41213989258,country
-0.09452,-0.0355392731726,1.27008807659,3.05899834633,3.94379639626,6.77007818222,3.10947465897,11.0362062454,-3.29238915443,2.37798953056,8.08022975922,-2.16902804375,-0.637475967407,country
0.225021,0.297142654657,0.762943446636,-1.25770163536,-0.571321427822,-1.49192261696,-1.85386550426,-0.675854444504,-10.7730236053,5.67760515213,0.598617613316,2.36186242104,-3.11119937897,country
-0.002173,0.368612587452,1.03636062145,1.25304722786,-1.5058876276,-1.35621023178,-0.937221944332,-4.81667804718,-18.6897144318,6.28899812698,5.50185918808,-3.72961354256,-0.179975584149,country
0.033593,0.421103596687,0.474298745394,2.2098531723,0.240562394261,-2.73621988297,7.3333439827,0.032263468951,5.28006219864,12.2265262604,-8.77519702911,5.74510526657,0.320866763592,country
0.147452,0.0856310501695,2.29150128365,2.61567473412,-0.604407668114,-2.05247163773,-2.36528778076,4.35284614563,-12.2090454102,-10.7068347931,5.8497595787,-1.23050022125,7.53880214691,country
-0.166026,0.23704123497,4.08976554871,5.80607843399,8.02044487,2.89551568031,-4.5005774498,7.12822341919,-2.32785701752,-3.35414385796,12.5999450684,-0.5617582798,10.3692646027,country
-0.105641,0.309017241001,2.27684140205,1.82588779926,6.11623430252,-0.900426387787,-1.18957591057,6.42851209641,-2.42084670067,2.67936182022,-0.586742043495,-4.68110799789,5.11793375015,country
-0.175606,0.620038330555,2.23705101013,1.95742177963,4.42703199387,4.26000785828,-2.75058054924,4.80207014084,-0.379314720631,-2.13436245918,1.87693023682,1.28312492371,-4.01238012314,country
0.197268,-0.091535396874,1.35196483135,-1.55818986893,-1.74719500542,-0.824820637703,-7.75764083862,0.461541086435,-12.7822523117,-4.1322221756,6.66568517685,-10.6147537231,1.63115561008,country
-0.150577,0.445440292358,2.37953162193,3.14016675949,4.80097818375,1.70423460007,-4.81527805328,7.31617212296,2.45222258568,5.40293884277,-0.427011847496,1.27538371086,3.52539682388,country
-0.140996,0.84815454483,1.07758438587,-0.821238875389,3.75557231903,1.02179479599,-11.9357404709,8.62526035309,1.70880246162,-10.1729564667,11.3772163391,0.403897017241,21.3314361572,country
-0.340485,2.00168633461,0.193875461817,3.30786633492,-2.42307376862,-0.273475676775,4.77331638336,-0.15918494761,11.5680742264,-0.513970851898,-7.31722164154,14.5062036514,-10.5531606674,country
0.16315,0.899259865284,-2.79613113403,-4.91929721832,-9.36377906799,-1.93415665627,-4.15972518921,3.06603550911,-8.96574497223,-1.61926329136,1.65431773663,7.96112966537,13.8738737106,country
-0.715078,1.80168139935,2.09160709381,1.04600965977,1.21092247963,-3.168820858,11.9822511673,13.7782125473,4.77681732178,10.0411109924,5.14768123627,1.47953569889,-6.06005239487,country
-0.304577,1.52406704426,-0.475158810616,-0.7884953022,-5.27576780319,-3.07298731804,-4.07351541519,3.17337465286,-4.36265945435,3.13434123993,0.0924988985062,12.5011281967,6.70315599442,country
-0.235773,0.834582924843,-1.34302830696,3.24182510376,4.11842489243,1.0085337162,-0.397486329079,2.22162795067,-2.35629367828,-0.926615953445,-11.4950866699,5.66441774368,0.401706278324,country
0.21134,0.342409640551,-1.25750219822,-1.26506233215,-9.3796005249,3.55952310562,-2.42802405357,2.94283437729,1.36392009258,3.35515856743,-11.6674947739,-0.0920047014952,1.40398526192,country
-0.118406,1.81462824345,-1.00966203213,0.642206192017,1.53835976124,-6.21020698547,9.37679576874,-3.11670041084,1.87084960938,1.30107295513,-2.15062046051,15.297753334,-24.2289237976,country
0.211996,0.761711120605,0.0531479269266,1.06534636021,-6.34780025482,-8.2954044342,-0.152942359447,0.0820786803961,-3.64189648628,-6.92982339859,-9.91090297699,12.0915288925,-14.9512262344,country
-0.074556,0.582489848137,-0.439321160316,1.40941238403,-0.994116604328,1.69354701042,6.14335155487,-1.39721775055,5.20848226547,8.71880149841,-3.81732082367,9.86909294128,-19.1067276001,country
-0.222302,0.962233603001,-0.850640416145,0.143317714334,-3.15242052078,-1.10491251945,8.94629478455,5.18225383759,0.449821293354,-3.91630744934,-12.8021707535,9.25747108459,-21.0172863007,country
0.343216,-0.221834853292,0.150587767363,-3.60755085945,-10.2721586227,5.63200378418,4.87141084671,7.3068447113,3.37998795509,-1.2023614645,-6.35131931305,-4.54815387726,-2.20909786224,country
-0.143663,1.67674791813,-1.19485402107,4.95359897614,-2.47282218933,-4.21289205551,3.08281469345,1.59967982769,6.55824899673,5.39008140564,-7.77757453918,4.74786615372,-10.5629854202,country
0.121884,1.37252664566,-2.37099719048,-0.871748864651,-8.13964080811,-15.6655397415,1.99650013447,-6.66108942032,-8.74888801575,0.0543980412185,-1.53872013092,4.17791700363,2.21047520638,country
-0.717439,1.5513920784,0.199777513742,1.38561999798,-8.52136421204,1.93995857239,-0.445337831974,0.0924940109253,6.33113765717,3.26545214653,-14.776632309,2.26108789444,-16.2789669037,country
-0.283608,2.1625328064,1.77721953392,0.799054443836,3.57417106628,-2.44451498985,2.26124072075,-0.814236044884,6.5991563797,-0.378238797188,-14.2664117813,19.3362464905,-17.774930954,country
0.163621,0.0954022780061,0.361331254244,-1.98233771324,0.551560521126,-2.70899009705,8.39559173584,4.57509422302,0.759185552597,13.9990377426,-14.354514122,8.11450386047,-0.765823662281,country
0.232302,-0.05978089571,-0.261878401041,0.0122658601031,6.067466259,2.57889199257,1.20100605488,-2.28516125679,-3.88602614403,2.03148531914,-7.85751247406,-3.26439428329,3.81813502312,country
0.26383,-0.302746653557,0.371644169092,1.19360268116,5.36879920959,2.94358682632,2.19555091858,-2.1104722023,-5.11415100098,4.25095081329,-10.6647720337,6.5037727356,0.909862220287,country
0.024455,0.774529874325,-0.462303310633,1.2000272274,6.24236965179,2.43110656738,1.27134644985,-1.59489274025,-4.92981338501,2.38490319252,-21.0747928619,7.07448816299,5.93774080276,country
0.271969,0.164361938834,-1.00655663013,2.86213088036,5.29010343552,3.49021172523,2.69299387932,-2.52160406113,-1.28345990181,-3.05973005295,-10.5092496872,1.61958646774,-1.12821733952,country
0.00528,0.557970404625,-0.877231657505,-0.202542945743,1.31466829777,0.299138993025,0.546414911747,1.56095182896,-1.31800985336,2.85166120529,-2.69200944901,-7.2689781189,7.26051521301,country
0.092307,0.0282062049955,-0.297029674053,1.87858462334,6.20446252823,3.61647319794,5.16012334824,-1.70848500729,-4.25530004501,0.273042291403,-5.75995731354,-1.1112190485,10.8676185608,country
-0.014787,0.577373921871,-0.734463393688,0.699350059032,4.17995262146,3.04683089256,3.51097202301,-5.86318397522,-7.00959014893,3.22893500328,0.402231425047,-1.04732358456,1.077673316,country
0.074676,0.303472042084,0.0906482413411,1.27844750881,5.03754472733,2.30507349968,-2.30671787262,2.91127252579,2.55278801918,-1.90001881123,0.0894808098674,0.388230800629,-1.19808387756,country
-0.204053,1.06597304344,0.069211140275,-0.786532461643,5.31990671158,-1.07075107098,5.84893846512,0.458921790123,-1.34873700142,4.28711080551,-6.09479761124,-7.3549284935,-8.53447532654,country
0.027674,0.141836419702,2.05336928368,-4.24883842468,-0.302745878696,2.59514427185,-4.22174263,-0.429161310196,7.59162187576,0.491745829582,20.7014751434,2.04310894012,6.31352710724,disco
0.389108,-1.0069488287,-1.03241360188,-5.04105520248,-4.71866559982,-2.75248098373,7.40935754776,-4.22129631042,-1.22659170628,1.93005716801,6.98359203339,2.40962600708,7.80587863922,disco
0.266972,-0.811665177345,2.20513510704,-5.51351833344,7.31192827225,-4.99047803879,6.27069711685,3.27937841415,-11.9077758789,-17.6217212677,15.0095014572,-5.13831090927,5.50844049454,disco
0.287839,-1.35702395439,-0.427198052406,-1.26074957848,0.823323726654,2.10666298866,2.49061465263,0.0899111032486,9.13454055786,2.43584871292,3.44312548637,-1.38676631451,1.8797211647,disco
0.192541,-0.58047747612,1.35729181767,-5.77613162994,-5.65507030487,-6.31502532959,-1.08784770966,0.273485898972,-2.18986868858,-4.02169322968,-2.20829105377,-10.927570343,8.95057868958,disco
0.382838,-0.475220769644,-1.16799390316,-1.71383440495,0.297508120537,-15.4658117294,2.36329174042,1.71850061417,-13.6366052628,-1.15167617798,9.75507164001,-3.13700389862,-2.7466571331,disco
0.451668,-0.810107290745,-1.61914789677,-0.427978932858,-8.24532032013,-7.50264978409,8.68295764923,-3.40384912491,-2.04800891876,0.215766578913,-2.74229669571,8.81673336029,1.84605848789,disco
